UID_NUCCORE	ACC_NUCCORE	Description_NUCCORE	CreateDate_NUCCORE	Topology_NUCCORE	Completeness_NUCCORE	TaxonID_NUCCORE	Genome_NUCCORE	Length_NUCCORE	Source_NUCCORE	UID_ASSEMBLY	Status_ASSEMBLY	SeqReleaseDate_ASSEMBLY	SubmissionDate_ASSEMBLY	Latest_ASSEMBLY	UID_BIOSAMPLE	ACC_BIOSAMPLE	Location_BIOSAMPLE	Coordinates_BIOSAMPLE	IsolationSource_BIOSAMPLE	Host_BIOSAMPLE	SamplType_BIOSAMPLE	taxon_name	taxon_rank	lineage	taxon_species_id	taxon_species_name	taxon_genus_id	taxon_genus_name	taxon_family_id	taxon_family_name	taxon_order_id	taxon_order_name	taxon_class_id	taxon_class_name	taxon_phylum_id	taxon_phylum_name	taxon_superkingdom_id	taxon_superkingdom_name	loc_lat	loc_lng	loc_parsed	GC_NUCCORE	Identical	OldVersion	hits_rMLST	hitscount_rMLST	D1	D2	plasmidfinder	pmlst
1932737031	LR882998.1	Escherichia coli isolate L3_E36_ETEC genome assembly, plasmid: 2	2020/10/30	circular	complete	562	plasmid	381858	INSDC	8569521	Complete Genome	2020/11/16 00:00	2020/11/16 00:00	True	16535720	SAMEA7368284						Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria				49.7150773324115				0	0.6481647	6.6883287	IncFII(pSE11)_1, AP009242, |IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, |IncFII(pCoo)_1, CR942285, 	IncF RST(F51:A-:B10):FIA(-);FIB(10);FIC(5?);FII(51);FIIK(-);FIIS(-);FIIY(-)
1932730975	LR882992.1	Escherichia coli isolate L7_E1373_ETEC genome assembly, plasmid: 3	2020/10/30	circular	complete	562	plasmid	109318	INSDC	8569501	Complete Genome	2020/11/16 00:00	2020/11/16 00:00	True	16535724	SAMEA7368288						Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria				46.4269379242211				0	3.6435645	18.64858	IncFIB(H89-PhagePlasmid)_1, HG530657, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)
1932730829	LR882991.1	Escherichia coli isolate L7_E1373_ETEC genome assembly, plasmid: 2	2020/10/30	circular	complete	562	plasmid	146433	INSDC	8569501	Complete Genome	2020/11/16 00:00	2020/11/16 00:00	True	16535724	SAMEA7368288						Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria				46.1323608749394				0	1.6248918	7.066004	IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F-:A-:B-):FIA(-);FIB(56?);FIC(-);FII(~84);FIIK(-);FIIS(-);FIIY(-)
1932725710	LR882981.1	Escherichia coli isolate L3_CS7_E2980 genome assembly, plasmid: 4	2020/10/30	circular	complete	562	plasmid	48305	INSDC	8569491	Complete Genome	2020/11/16 00:00	2020/11/16 00:00	True	16535719	SAMEA7368283						Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria				50.3074215919677				0	1.081378	6.685932	IncI1-I(Gamma)_1, AP005147, 	
1932725642	LR882980.1	Escherichia coli isolate L3_CS7_E2980 genome assembly, plasmid: 3	2020/10/30	circular	complete	562	plasmid	72255	INSDC	8569491	Complete Genome	2020/11/16 00:00	2020/11/16 00:00	True	16535719	SAMEA7368283						Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria				52.4212857241713				0	0.53773844	6.233483	IncFII_1, AY458016, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(17?);FIIK(-);FIIS(-);FIIY(-)
1932725558	LR882979.1	Escherichia coli isolate L3_CS7_E2980 genome assembly, plasmid: 2	2020/10/30	circular	complete	562	plasmid	112055	INSDC	8569491	Complete Genome	2020/11/16 00:00	2020/11/16 00:00	True	16535719	SAMEA7368283						Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria				48.0790683146669				0	7.2802477	-3.604386	IncI(Gamma)_1, AP011954, 	
1932720763	LR882977.1	Escherichia coli isolate L2_E1649 genome assembly, plasmid: 5	2020/10/30	circular	complete	562	plasmid	102017	INSDC	8569481	Complete Genome	2020/11/16 00:00	2020/11/16 00:00	True	16535718	SAMEA7368282						Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria				47.6312771400845				0	-3.9283977	-0.85153943	IncY_1, K02380, 	
1932720643	LR882976.1	Escherichia coli isolate L2_E1649 genome assembly, plasmid: 4	2020/10/30	circular	complete	562	plasmid	120141	INSDC	8569481	Complete Genome	2020/11/16 00:00	2020/11/16 00:00	True	16535718	SAMEA7368282						Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria				47.1537609974946				0	1.0137515	6.723355	IncFII(pCoo)_1, CR942285, 	IncF RST(F11:A-:B-):FIA(-);FIB(-);FIC(5?);FII(11);FIIK(-);FIIS(-);FIIY(-)
1932720624	LR882975.1	Escherichia coli isolate L2_E1649 genome assembly, plasmid: 3	2020/10/30	circular	complete	562	plasmid	8834	INSDC	8569481	Complete Genome	2020/11/16 00:00	2020/11/16 00:00	True	16535718	SAMEA7368282						Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria				42.9250622594521				0	10.843804	9.883263	Col(pHAD28)_1, KU674895, 	
1932720544	LR882974.1	Escherichia coli isolate L2_E1649 genome assembly, plasmid: 2	2020/10/30	circular	complete	562	plasmid	86517	INSDC	8569481	Complete Genome	2020/11/16 00:00	2020/11/16 00:00	True	16535718	SAMEA7368282						Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria				48.5823595362761				0	0.6938945	6.7430487	IncFIB(AP001918)_1, AP001918, |IncFII(pHN7A8)_1, JN232517, 	IncF RST(F6:A-:B-):FIA(-);FIB(45?);FIC(-);FII(6);FIIK(-);FIIS(-);FIIY(-)
1932134548	CP049743.1	Bacillaceae bacterium R1DC41 plasmid pBac41, complete sequence	2020/11/16	circular	complete	2593652	plasmid	16645	INSDC	8546111	Complete Genome	2020/11/16 00:00	2020/11/16 00:00	True	12206557	SAMN12206557	Saudi Arabia: Coast of Red Sea	22.34 N 39.08 E				Bacillaceae bacterium R1DC41	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Bacillaceae; unclassified Bacillaceae	2593652	Bacillaceae bacterium R1DC41			186817	Bacillaceae	1385	Bacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	22.34	39.08		36.6476419345149				0	18.016047	16.256931		
1932029428	CP064298.1	Klebsiella pneumoniae strain 33Kpn9 plasmid p33Kpn9-2, complete sequence	2020/11/15	circular	complete	573	plasmid	124915	INSDC	8544631	Complete Genome	2020/11/15 00:00	2020/11/15 00:00	True	16246830	SAMN16246830	Colombia: Bogota	4.696 N 74.035 W	Ascites fluid	Homo sapiens		Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	4.696	-74.035		51.3773365888804				0	5.658976	8.171591	IncFIB(K)_1, JN233704, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)
1932029283	CP064297.1	Klebsiella pneumoniae strain 33Kpn9 plasmid p33Kpn9-KPC, complete sequence	2020/11/15	circular	complete	573	plasmid	132884	INSDC	8544631	Complete Genome	2020/11/15 00:00	2020/11/15 00:00	True	16246830	SAMN16246830	Colombia: Bogota	4.696 N 74.035 W	Ascites fluid	Homo sapiens		Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	4.696	-74.035		52.8047018452184				0	6.0340767	6.633645	ColRNAI_1, DQ298019, |IncFII(K)_1, CP000648, 	IncF RST(K7:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(7);FIIS(-);FIIY(-)
1932019699	CP064322.1	Klebsiella variicola strain M268-3 plasmid pM268-3.3, complete sequence	2020/11/15	circular	complete	244366	plasmid	31972	INSDC	8544701	Complete Genome	2020/11/15 00:00	2020/11/15 00:00	True	16539243	SAMN16539243	China:Zhengzhou	34.72 N 113.64 E	African Elephants			Klebsiella variicola	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	244366	Klebsiella variicola	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	34.72	113.64		48.7176279244339				0	5.7805476	8.083681	IncFIB(K)_1, JN233704, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)
1932019698	CP064321.1	Klebsiella variicola strain M268-3 plasmid pM268-3.2, complete sequence	2020/11/15	circular	complete	244366	plasmid	28989	INSDC	8544701	Complete Genome	2020/11/15 00:00	2020/11/15 00:00	True	16539243	SAMN16539243	China:Zhengzhou	34.72 N 113.64 E	African Elephants			Klebsiella variicola	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	244366	Klebsiella variicola	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	34.72	113.64		58.5946393459588				0	17.98329	16.197525		
1932019697	CP064320.1	Klebsiella variicola strain M268-3 plasmid pM268-3.1, complete sequence	2020/11/15	circular	complete	244366	plasmid	26136	INSDC	8544701	Complete Genome	2020/11/15 00:00	2020/11/15 00:00	True	16539243	SAMN16539243	China:Zhengzhou	34.72 N 113.64 E	African Elephants			Klebsiella variicola	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	244366	Klebsiella variicola	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	34.72	113.64		56.4126109580655				0	17.476871	16.497845		
1931804312	MN065773.1	Klebsiella pneumoniae subsp. pneumoniae strain UR-KP1025 plasmid pUR-KP1025, complete sequence	2020/11/16	circular	complete	72407	plasmid	168128	INSDC													Klebsiella pneumoniae subsp. pneumoniae	subspecies	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria				52.1293300342596				0	2.0858567	9.433687	IncC_1, JN157804, 	
1768674672	LR723681.1	arsenite-oxidising bacterium NT-25 genome assembly, plasmid: 5	2019/10/10	circular	complete	97707	plasmid	15430	INSDC	8451221	Complete Genome	2019/10/22 00:00	2019/10/22 00:00	True	11433353	SAMEA104296049		20.5385 S 130.310528 E	moist arsenopyrite (FeAsS)-containing rock taken from a mine tunnel approximately 300 m below the ground in the Granites gold mine			arsenite-oxidising bacterium NT-25	species	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; unclassified Rhizobiaceae	97707	arsenite-oxidising bacterium NT-25			82115	Rhizobiaceae	356	Rhizobiales	28211	Alphaproteobacteria	1224	Proteobacteria	2	Bacteria	-20.5385	130.310528		62.0933246921581				0	2.340989	0.80150425		
1768674671	LR723680.1	arsenite-oxidising bacterium NT-25 genome assembly, plasmid: 4	2019/10/10	circular	complete	97707	plasmid	118955	INSDC	8451221	Complete Genome	2019/10/22 00:00	2019/10/22 00:00	True	11433353	SAMEA104296049		20.5385 S 130.310528 E	moist arsenopyrite (FeAsS)-containing rock taken from a mine tunnel approximately 300 m below the ground in the Granites gold mine			arsenite-oxidising bacterium NT-25	species	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; unclassified Rhizobiaceae	97707	arsenite-oxidising bacterium NT-25			82115	Rhizobiaceae	356	Rhizobiales	28211	Alphaproteobacteria	1224	Proteobacteria	2	Bacteria	-20.5385	130.310528		58.7860955823631				0	1.0371257	0.5367745		
1768674670	LR723679.1	arsenite-oxidising bacterium NT-25 genome assembly, plasmid: 3	2019/10/10	circular	complete	97707	plasmid	164418	INSDC	8451221	Complete Genome	2019/10/22 00:00	2019/10/22 00:00	True	11433353	SAMEA104296049		20.5385 S 130.310528 E	moist arsenopyrite (FeAsS)-containing rock taken from a mine tunnel approximately 300 m below the ground in the Granites gold mine			arsenite-oxidising bacterium NT-25	species	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; unclassified Rhizobiaceae	97707	arsenite-oxidising bacterium NT-25			82115	Rhizobiaceae	356	Rhizobiales	28211	Alphaproteobacteria	1224	Proteobacteria	2	Bacteria	-20.5385	130.310528		59.2727073678064				0	0.84336126	0.64921385		
1768674669	LR723678.1	arsenite-oxidising bacterium NT-25 genome assembly, plasmid: 2	2019/10/10	circular	complete	97707	plasmid	202844	INSDC	8451221	Complete Genome	2019/10/22 00:00	2019/10/22 00:00	True	11433353	SAMEA104296049		20.5385 S 130.310528 E	moist arsenopyrite (FeAsS)-containing rock taken from a mine tunnel approximately 300 m below the ground in the Granites gold mine			arsenite-oxidising bacterium NT-25	species	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; unclassified Rhizobiaceae	97707	arsenite-oxidising bacterium NT-25			82115	Rhizobiaceae	356	Rhizobiales	28211	Alphaproteobacteria	1224	Proteobacteria	2	Bacteria	-20.5385	130.310528		60.9552168168642				0	1.355022	0.50748825		
1698049330	LR606153.1	Rhizobium sp. Q54 genome assembly, plasmid: 10	2019/07/04	circular	complete	1335060	plasmid	11506	INSDC	8451461	Complete Genome	2019/07/04 00:00	2019/07/04 00:00	True	11433352	SAMEA104296048			paddy soil contaminated with arsenic due to geogenic reasons			Rhizobium sp. Q54	species	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium; unclassified Rhizobium	1335060	Rhizobium sp. Q54	379	Rhizobium	82115	Rhizobiaceae	356	Rhizobiales	28211	Alphaproteobacteria	1224	Proteobacteria	2	Bacteria				60.9942638623327				0	0.9248721	0.4908214		
1698049329	LR606152.1	Rhizobium sp. Q54 genome assembly, plasmid: 9	2019/07/04	circular	complete	1335060	plasmid	130782	INSDC	8451461	Complete Genome	2019/07/04 00:00	2019/07/04 00:00	True	11433352	SAMEA104296048			paddy soil contaminated with arsenic due to geogenic reasons			Rhizobium sp. Q54	species	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium; unclassified Rhizobium	1335060	Rhizobium sp. Q54	379	Rhizobium	82115	Rhizobiaceae	356	Rhizobiales	28211	Alphaproteobacteria	1224	Proteobacteria	2	Bacteria				58.2136685476595				0	0.99851346	0.55929697		
1698049324	LR606151.1	Rhizobium sp. Q54 genome assembly, plasmid: 8	2019/07/04	circular	complete	1335060	plasmid	138601	INSDC	8451461	Complete Genome	2019/07/04 00:00	2019/07/04 00:00	True	11433352	SAMEA104296048			paddy soil contaminated with arsenic due to geogenic reasons			Rhizobium sp. Q54	species	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium; unclassified Rhizobium	1335060	Rhizobium sp. Q54	379	Rhizobium	82115	Rhizobiaceae	356	Rhizobiales	28211	Alphaproteobacteria	1224	Proteobacteria	2	Bacteria				58.4988564296073				0	0.9809429	0.4487298		
1698049320	LR606150.1	Rhizobium sp. Q54 genome assembly, plasmid: 7	2019/07/04	circular	complete	1335060	plasmid	145818	INSDC	8451461	Complete Genome	2019/07/04 00:00	2019/07/04 00:00	True	11433352	SAMEA104296048			paddy soil contaminated with arsenic due to geogenic reasons			Rhizobium sp. Q54	species	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium; unclassified Rhizobium	1335060	Rhizobium sp. Q54	379	Rhizobium	82115	Rhizobiaceae	356	Rhizobiales	28211	Alphaproteobacteria	1224	Proteobacteria	2	Bacteria				62.6369858316532			BACT000056	1	1.0565349	1.0947024		
1698049317	LR606149.1	Rhizobium sp. Q54 genome assembly, plasmid: 6	2019/07/04	circular	complete	1335060	plasmid	216185	INSDC	8451461	Complete Genome	2019/07/04 00:00	2019/07/04 00:00	True	11433352	SAMEA104296048			paddy soil contaminated with arsenic due to geogenic reasons			Rhizobium sp. Q54	species	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium; unclassified Rhizobium	1335060	Rhizobium sp. Q54	379	Rhizobium	82115	Rhizobiaceae	356	Rhizobiales	28211	Alphaproteobacteria	1224	Proteobacteria	2	Bacteria				57.3425538312094				0	0.89715356	0.5805605		
1698049313	LR606148.1	Rhizobium sp. Q54 genome assembly, plasmid: 5	2019/07/04	circular	complete	1335060	plasmid	462569	INSDC	8451461	Complete Genome	2019/07/04 00:00	2019/07/04 00:00	True	11433352	SAMEA104296048			paddy soil contaminated with arsenic due to geogenic reasons			Rhizobium sp. Q54	species	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium; unclassified Rhizobium	1335060	Rhizobium sp. Q54	379	Rhizobium	82115	Rhizobiaceae	356	Rhizobiales	28211	Alphaproteobacteria	1224	Proteobacteria	2	Bacteria				58.6394678415544				0	0.93176126	0.58145344		
1698049307	LR606147.1	Rhizobium sp. Q54 genome assembly, plasmid: 4	2019/07/04	circular	complete	1335060	plasmid	804	INSDC	8451461	Complete Genome	2019/07/04 00:00	2019/07/04 00:00	True	11433352	SAMEA104296048			paddy soil contaminated with arsenic due to geogenic reasons			Rhizobium sp. Q54	species	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium; unclassified Rhizobium	1335060	Rhizobium sp. Q54	379	Rhizobium	82115	Rhizobiaceae	356	Rhizobiales	28211	Alphaproteobacteria	1224	Proteobacteria	2	Bacteria				60.5721393034826				0	18.045906	16.127277		
1931964539	AP024163.1	Ralstonia solanacearum MAFF 311693 plasmid p71.9 DNA, complete sequence	2020/11/14	circular	complete	305	plasmid	71852	INSDC						16814226	SAMD00256263	not applicable	not applicable		Curcuma aromatica		Ralstonia solanacearum	species	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Ralstonia	305	Ralstonia solanacearum	48736	Ralstonia	119060	Burkholderiaceae	80840	Burkholderiales	28216	Betaproteobacteria	1224	Proteobacteria	2	Bacteria				61.3525023659745				0	0.6271602	2.3380203		
1931962797	AP024162.1	Ralstonia solanacearum MAFF 311693 plasmid pM311693 DNA, complete sequence	2020/11/14	circular	complete	305	plasmid	2117975	INSDC						16814226	SAMD00256263	not applicable	not applicable		Curcuma aromatica		Ralstonia solanacearum	species	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Ralstonia	305	Ralstonia solanacearum	48736	Ralstonia	119060	Burkholderiaceae	80840	Burkholderiales	28216	Betaproteobacteria	1224	Proteobacteria	2	Bacteria				66.7443194560842				0	0.59278536	2.3298426		
1931957616	AP024160.1	Ralstonia solanacearum MAFF 211479 plasmid pM211479 DNA, complete sequence	2020/11/14	circular	complete	305	plasmid	2131116	INSDC						16814225	SAMD00256262	not applicable	not applicable		Zingiber officinale		Ralstonia solanacearum	species	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Ralstonia	305	Ralstonia solanacearum	48736	Ralstonia	119060	Burkholderiaceae	80840	Burkholderiales	28216	Betaproteobacteria	1224	Proteobacteria	2	Bacteria				66.8233920631256				0	0.5681068	2.3465722		
1931952374	AP024158.1	Ralstonia solanacearum MAFF 211472 plasmid pM211472 DNA, complete sequence	2020/11/14	circular	complete	305	plasmid	2139380	INSDC						16814224	SAMD00256261	not applicable	not applicable		Zingiber officinale		Ralstonia solanacearum	species	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Ralstonia	305	Ralstonia solanacearum	48736	Ralstonia	119060	Burkholderiaceae	80840	Burkholderiales	28216	Betaproteobacteria	1224	Proteobacteria	2	Bacteria				66.5791023567576				0	0.528179	2.3184462		
1931647887	CP036222.2	Mycobacterium avium subsp. hominissuis strain mc2 2500 plasmid unnamed2, complete sequence	2019/03/04	circular	complete	439334	plasmid	18294	INSDC						10955938	SAMN10955938	USA:New York		pulmonary, AIDS	Homo sapiens	bacterial culture	Mycobacterium avium subsp. hominissuis	subspecies	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium avium complex (MAC); Mycobacterium avium	1764	Mycobacterium avium	1763	Mycobacterium	1762	Mycobacteriaceae	85007	Corynebacteriales	1760	Actinobacteria	201174	Actinobacteria	2	Bacteria	40.7308619	-73.9871558	USA,New York	65.9287197988411				0	2.7098162	2.0919387		
